Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1997-11-17,59.93627108640888,60.531664507797046,59.717960165233215,60.19427490234375,5149900,17,0,47,11,1997
1997-11-18,60.21409414300241,60.39271208871336,59.62862420983874,59.81716537475586,3433600,18,1,47,11,1997
1997-11-19,59.49967759322238,60.37292169399016,58.904283888153444,60.11491775512695,4387900,19,2,47,11,1997
1997-11-20,60.531632958388904,61.30564400277486,60.51178652135337,61.027793884277344,4822700,20,3,47,11,1997
1997-11-21,61.36520955482502,61.48428822795858,60.74996974363499,61.44459533691406,5436500,21,4,47,11,1997
1997-11-24,60.968257863898025,61.18656868307214,60.09501458720157,60.33317184448242,4337200,24,0,48,11,1997
1997-11-25,60.73013508413721,60.849213780380616,60.11489515354627,60.49197769165039,4525000,25,1,48,11,1997
1997-11-26,60.88890036750472,60.958362933113015,60.53166431580489,60.670589447021484,2681100,26,2,48,11,1997
1997-11-28,60.8095379499049,61.127081229016675,60.71030567518247,60.73015213012695,1564700,28,4,48,11,1997
1997-12-01,61.10718726200373,62.2979736328125,60.98810862492285,62.2979736328125,4850900,1,0,49,12,1997
1997-12-02,62.04000766460712,62.228548954694695,61.762157342372795,61.920928955078125,1974900,2,1,49,12,1997
1997-12-03,62.00033131419907,62.57587856391475,61.52401634891714,62.09956359863281,3302500,3,2,49,12,1997
1997-12-04,62.55602398638686,62.694949166559674,61.84155163121239,62.040016174316406,2872500,4,3,49,12,1997
1997-12-05,61.841569814965155,62.873585742557644,61.68279813379708,62.833892822265625,3458800,5,4,49,12,1997
1997-12-08,62.85368446009348,62.873530902929005,62.39721627487651,62.65522003173828,2289200,8,0,50,12,1997
1997-12-09,62.377384703656226,62.61554207446242,62.00030219987975,62.27815246582031,1703000,9,1,50,12,1997
1997-12-10,61.960632017669624,62.139250111250355,61.266006098189024,61.7423210144043,3558400,10,2,50,12,1997
1997-12-11,61.16675206365891,61.34537009369556,60.53166573463974,60.69043731689453,5072800,11,3,50,12,1997
1997-12-12,61.24613876442374,61.28583166057696,60.27366280866976,60.80951690673828,4478400,12,4,50,12,1997
1997-12-15,61.12706217973798,61.6728395206285,60.88890479462212,61.42475891113281,4674700,15,0,51,12,1997
1997-12-16,61.74232525540685,62.11940792331193,61.524014237146005,61.80186462402344,2885800,16,1,51,12,1997
1997-12-17,62.139246941228464,62.159093395058306,61.41485137643931,61.48431396484375,2236300,17,2,51,12,1997
1997-12-18,61.56364911413877,61.56364911413877,60.472095051831346,60.88887023925781,4658300,18,3,51,12,1997
1997-12-19,60.27439638132157,61.13118945384945,58.8995423812187,60.433799743652344,8556000,19,4,51,12,1997
1997-12-22,60.852252947083265,61.1511343466269,60.29434100126849,60.822364807128906,5136800,22,0,52,12,1997
1997-12-23,60.85223950824394,60.97179204165896,59.63678875185793,59.73641586303711,4436500,23,1,52,12,1997
1997-12-24,60.214587308922596,60.214587308922596,59.457421750438456,59.55704879760742,2019200,24,2,52,12,1997
1997-12-26,60.01539478600721,60.01539478600721,59.55710989886306,59.79621505737305,941800,26,4,52,12,1997
1997-12-29,60.31427403992298,61.031589489357145,60.21464689416823,60.9718132019043,2080000,29,0,1,12,1997
1997-12-30,61.171030108379426,62.00789762126279,61.11125385745919,61.92819595336914,3616000,30,1,1,12,1997
1997-12-31,61.76882557767634,62.24703584021319,61.64927301204212,61.88837814331055,4359500,31,2,1,12,1997
1998-01-02,62.047753785528634,62.26693339106519,61.549618318400114,62.207157135009766,2360900,2,4,1,1,1998
1998-01-05,62.3865267362561,62.76510993906315,61.709062057548756,62.346675872802734,4191800,5,0,2,1,1998
1998-01-06,62.00790350760063,62.02782892646554,61.33043926619368,61.350364685058594,3154900,6,1,2,1,1998
1998-01-07,61.27065680812469,61.6691651450881,60.712745136375915,61.509761810302734,4424200,7,2,2,1,1998
1998-01-08,61.410172643225174,61.410172643225174,60.8124097686967,60.9718132019043,3831000,8,3,2,1,1998
1998-01-09,60.732689001952465,60.892092385159685,58.60066875155584,58.85969924926758,10258800,9,4,2,1,1998
1998-01-12,58.10254122855816,60.05523294337252,57.963063248928556,59.9356803894043,12097900,12,0,3,1,1998
1998-01-13,60.3342044567671,60.81241479592245,60.07517385639128,60.77256393432617,5224900,13,1,3,1,1998
1998-01-14,61.011643753350555,61.19097255602207,60.39395565525981,61.05149459838867,3770400,14,2,3,1,1998
1998-01-15,60.89209856162323,61.051501960999204,60.45373921333929,60.54340362548828,2875400,15,3,3,1,1998
1998-01-16,61.37032827566692,61.649284313283594,60.99174508175859,61.410179138183594,4374800,16,4,3,1,1998
1998-01-20,61.64925939430831,62.49608988049386,61.52970685508211,62.40642547607422,5091700,20,1,4,1,1998
1998-01-21,61.987964441974576,62.286845659148995,61.310500349712555,61.80863571166992,4699400,21,2,4,1,1998
1998-01-22,61.31054049752596,61.76882533062414,61.131211649791894,61.26072692871094,4543400,22,3,4,1,1998
1998-01-23,61.52972016474323,61.70904901237363,60.57329964404774,61.17106246948242,6350300,23,4,4,1,1998
1998-01-26,61.44996731097881,61.67910953668447,60.83227957212008,61.131160736083984,4362900,26,0,5,1,1998
1998-01-27,61.09134714693437,62.16731999296648,60.99172003156102,61.74888610839844,7044200,27,1,5,1,1998
1998-01-28,62.1075351948093,62.55585715242342,61.96805725244047,62.30678939819336,4268600,28,2,5,1,1998
1998-01-29,62.38649260057445,63.48239074590552,62.20716381315663,62.64552307128906,8007700,29,3,5,1,1998
1998-01-30,62.98427186373003,63.1038244202572,62.4861362115335,62.68539047241211,3649100,30,4,5,1,1998
1998-02-02,63.70155590694348,64.08013881661878,63.60192882544999,63.72148132324219,5756300,2,0,6,2,1998
1998-02-03,63.761393229166664,64.27945454915364,63.58206431070963,64.19975280761719,2759600,3,1,6,2,1998
1998-02-04,63.94068157132032,64.49859340802863,63.72150192118491,64.12001037597656,3374000,4,2,6,2,1998
1998-02-05,64.59822305992468,64.77755187162713,63.78128069550244,64.08016204833984,5076200,5,3,6,2,1998
1998-02-06,64.39896166661862,64.79747009277344,64.19970745354121,64.79747009277344,5701200,6,4,6,2,1998
1998-02-09,64.85727174235728,64.877197171464,64.21965801094241,64.57831573486328,2322200,9,0,7,2,1998
1998-02-10,64.6779758714522,65.3355153673727,64.51857235728966,65.19603729248047,3660400,10,1,7,2,1998
1998-02-11,65.09633386051229,65.25573718799441,64.84726616132147,65.13618469238281,4073200,11,2,7,2,1998
1998-02-12,64.8572341821341,65.63432546726567,64.31924790781227,65.41514587402344,5024700,12,3,7,2,1998
1998-02-13,65.15611255870145,65.36532943388995,64.95685839185528,65.03656005859375,2101300,13,4,7,2,1998
1998-02-17,65.55461609072802,65.73394482775433,65.13618237099996,65.35536193847656,3055500,17,1,8,2,1998
1998-02-18,65.235802498901,65.98300549025981,65.2158770857981,65.95311737060547,3007400,18,2,8,2,1998
1998-02-19,65.83358874483912,65.93321584645057,65.51478201968251,65.60444641113281,3387800,19,3,8,2,1998
1998-02-20,65.77380652394609,66.13246405724844,65.27567106102617,66.09261322021484,3707000,20,4,8,2,1998
1998-02-23,66.47121422570031,66.47121422570031,65.89337693177185,66.3516616821289,3227800,23,0,9,2,1998
1998-02-24,66.2520137883849,66.3715662944692,65.63432584028267,65.83358001708984,3386800,24,1,9,2,1998
1998-02-25,66.15240004101855,66.86971522218622,66.07269835422214,66.6505355834961,3481800,25,2,9,2,1998
1998-02-26,66.59075452371387,67.08889003032454,66.43135116159846,67.02911376953125,3187600,26,3,9,2,1998
1998-02-27,66.92948666820912,67.28814423296879,66.65053078450714,67.02911376953125,3442900,27,4,9,2,1998
1998-03-02,67.10883575612176,67.42764257681593,66.71032723025407,66.88965606689453,4252300,2,0,10,3,1998
1998-03-03,66.65055364229103,67.3479435907156,66.65055364229103,67.26824188232422,3349200,3,1,10,3,1998
1998-03-04,67.00916269810767,67.2084168244773,66.59072903273143,66.829833984375,4404100,4,2,10,3,1998
1998-03-05,65.99300143677823,66.59076413095195,65.77382178224788,66.2121810913086,7268000,5,3,10,3,1998
1998-03-06,66.67045408265781,67.54717254638672,66.59075240413699,67.54717254638672,6896300,6,4,10,3,1998
1998-03-09,67.28815715647505,67.72651648648467,67.10882833965294,67.3080825805664,3362800,9,0,11,3,1998
1998-03-10,67.72650670697612,68.12501513125959,67.54717791604855,67.94568634033203,5481900,10,1,11,3,1998
1998-03-11,68.20472720625521,68.42390687300042,68.08517466075784,68.2645034790039,3439600,11,2,11,3,1998
1998-03-12,68.2844417261523,68.60324857401294,67.90585859431778,68.54347229003906,3191300,12,3,11,3,1998
1998-03-13,68.76261860892276,68.86224570050335,68.14493064112311,68.28440856933594,2879400,13,4,11,3,1998
1998-03-16,68.76263697318062,69.10136917501895,68.56338273680514,69.02166748046875,3223600,16,0,12,3,1998
1998-03-17,69.06152098221415,69.2209243774414,68.64308706974256,69.2209243774414,4581900,17,1,12,3,1998
1998-03-18,69.02165006435735,69.47993469238281,68.88217213408873,69.47993469238281,1944100,18,2,12,3,1998
1998-03-19,69.47995767222389,69.73898819982324,69.2807034202244,69.65928649902344,2554800,19,3,12,3,1998
1998-03-20,70.05924463977314,70.45889806042216,69.61962587705922,70.25907135009766,3123300,20,4,12,3,1998
1998-03-23,70.1591682977796,70.53883910315066,69.95934155811061,70.0992202758789,4453100,23,0,13,3,1998
1998-03-24,70.37896198037656,70.85854604838593,70.29903130237498,70.69868469238281,3333600,24,1,13,3,1998
1998-03-25,71.23821823444773,71.31814891409367,69.81944867073221,70.43891143798828,4597600,25,2,13,3,1998
1998-03-26,70.25908520341495,70.81860010264579,70.09922380363471,70.39896392822266,3333500,26,3,13,3,1998
1998-03-27,70.81859653868723,70.83857921265414,69.69956679654094,70.0992202758789,2611300,27,4,13,3,1998
1998-03-30,70.09920758923597,70.39894764449213,69.67957151187738,70.05924224853516,3108700,30,0,14,3,1998
1998-03-31,70.43889752160833,71.09832549840635,70.17912286408182,70.29901885986328,5926500,31,1,14,3,1998
1998-04-01,70.53883144755669,71.02840690661196,69.95933396540961,70.86854553222656,2929000,1,2,14,4,1998
1998-04-02,70.93848490482262,71.77775712059798,70.81858887399756,71.63787841796875,3920900,2,3,14,4,1998
1998-04-03,71.83772007425792,72.1374602136498,71.51799725890656,71.9975814819336,3787600,3,4,14,4,1998
1998-04-06,72.4172015070048,72.49713219299488,71.4180679321289,71.4180679321289,4550500,6,0,15,4,1998
1998-04-07,71.45804902412523,71.57794507953483,70.43893255314357,70.9384994506836,5583700,7,1,15,4,1998
1998-04-08,71.11835419436014,71.15831955215411,70.17916828620197,70.53885650634766,4854800,8,2,15,4,1998
1998-04-09,70.69865913241013,71.15826036475762,70.67867647013415,71.09831237792969,4481200,9,3,15,4,1998
1998-04-13,71.21823651680414,71.21823651680414,70.33899902894237,70.89851379394531,4350200,13,0,16,4,1998
1998-04-14,71.05840505788684,71.4980239868164,70.9185263077729,71.4980239868164,3279100,14,1,16,4,1998
1998-04-15,71.59791683592525,71.69783020019531,71.07836734172093,71.69783020019531,3867200,15,2,16,4,1998
1998-04-16,71.1782584322151,71.29815443182018,70.6587091005931,70.85853576660156,7177900,16,3,16,4,1998
1998-04-17,70.79862613821308,71.89767339692088,70.61878204133363,71.79776000976562,5688800,17,4,16,4,1998
1998-04-20,71.61790197835467,71.9775901021299,71.5379712841824,71.77776336669922,3688300,20,0,17,4,1998
1998-04-21,71.89764516338413,72.3572465638171,71.55793978045541,72.1174545288086,4573200,21,1,17,4,1998
1998-04-22,72.1774353971795,72.5371236134445,72.13747003981672,72.31731414794922,2386100,22,2,17,4,1998
1998-04-23,72.01758116483688,72.2573733329773,71.45806610584259,71.61792755126953,5062000,23,3,17,4,1998
1998-04-24,71.45801576462695,71.91761709644642,70.55879576758886,70.85853576660156,11039700,24,4,17,4,1998
1998-04-27,69.93935813366528,70.13918487119004,68.82032840352663,69.51972198486328,14510200,27,0,18,4,1998
1998-04-28,70.19913941220298,70.21912208781136,69.14005760495938,69.41981506347656,6511400,28,1,18,4,1998
1998-04-29,69.71957755375072,70.3190580142301,69.33990659544712,69.89942169189453,7703100,29,2,18,4,1998
1998-04-30,70.69872854587706,71.56797520832636,70.59881513640012,71.19829559326172,8684500,30,3,18,4,1998
1998-05-01,71.45804923102817,71.9975814819336,71.17829176759574,71.9975814819336,4008800,1,4,18,5,1998
1998-05-04,72.07750088198688,72.45717166567353,71.71781277112584,71.8177261352539,4537200,4,0,19,5,1998
1998-05-05,71.61790877171477,71.71782214890746,71.05839385943575,71.31816864013672,5146400,5,1,19,5,1998
1998-05-06,71.69783254936527,71.69783254936527,70.45890679182328,70.47888946533203,5526100,6,2,19,5,1998
1998-05-07,70.65874687689787,70.69871223146625,69.91938781738281,69.91938781738281,6940400,7,3,19,5,1998
1998-05-08,70.33902660665952,71.21826443924276,70.33902660665952,71.05840301513672,7951000,8,4,19,5,1998
1998-05-11,71.33814540458317,71.7577815540219,70.57880380083692,70.81859588623047,6336300,11,0,20,5,1998
1998-05-12,70.8585806995181,71.5979398325926,70.55884051043384,71.57795715332031,6045200,12,1,20,5,1998
1998-05-13,71.65790670676937,71.97762965916989,71.35816643889386,71.75782012939453,4441500,13,2,20,5,1998
1998-05-14,71.3181634812738,72.05752241901747,71.19826743731538,71.3980941772461,4187500,14,3,20,5,1998
1998-05-15,71.61790652265691,71.75778524633398,70.85856487983857,70.99844360351562,6716100,15,4,20,5,1998
1998-05-18,70.79861202924458,71.35812688581214,70.22910583595261,70.71868133544922,4847200,18,0,21,5,1998
1998-05-19,70.97848609241247,71.41810509411097,70.83860731914476,71.19829559326172,5918700,19,1,21,5,1998
1998-05-20,71.67787400331304,71.93764884636937,70.89854947414403,71.87770080566406,5716600,20,2,21,5,1998
1998-05-21,71.8576867050743,72.11746143454204,71.1782758741587,71.4180679321289,6301500,21,3,21,5,1998
1998-05-22,71.45805904088395,71.65788582791104,70.93850939461355,71.13833618164062,4862200,22,4,21,5,1998
1998-05-26,71.67781906062591,71.67781906062591,69.81943122325814,69.99927520751953,6899300,26,1,22,5,1998
1998-05-27,69.39982668703746,70.27906434158099,68.79035513104706,70.0992202758789,10202600,27,2,22,5,1998
1998-05-28,70.25907630357514,70.57879906263578,69.73952682010162,70.41893768310547,4907600,28,3,22,5,1998
1998-05-29,70.73867522327426,70.85857128297472,69.71955871582031,69.71955871582031,4772600,29,4,22,5,1998
1998-06-01,69.6795803815594,70.47888729732149,69.41980563393673,70.03926849365234,6092200,1,0,23,6,1998
1998-06-02,70.33901236348169,70.55882177711756,69.79948016637543,70.0992202758789,6701100,2,1,23,6,1998
1998-06-03,70.2590619791148,70.45888866278692,68.98017120361328,68.98017120361328,6445100,3,2,23,6,1998
1998-06-04,69.2199724564102,70.37896737629237,69.1000764302155,70.25907135009766,6566300,4,3,23,6,1998
1998-06-05,70.57882815599442,71.61792755126953,70.25910526514053,71.61792755126953,8463200,5,4,23,6,1998
1998-06-08,71.57795211110034,71.91765763479904,71.3981080103187,71.5379867553711,4159900,8,0,24,6,1998
1998-06-09,71.43809717699399,71.88770757880725,71.23827033174366,71.75782012939453,2725300,9,1,24,6,1998
1998-06-10,71.37812559700868,72.29732878218852,71.13833346174437,71.2981948852539,6186900,10,2,24,6,1998
1998-06-11,71.25822456139764,71.5379820330352,69.93936790939196,69.9593505859375,8056600,11,3,24,6,1998
1998-06-12,70.2591166212927,70.61880493164062,69.2200170580654,70.61880493164062,9779000,12,4,24,6,1998
1998-06-15,69.57965010731971,70.2790434886397,68.74037804973572,68.76036071777344,10234200,15,0,25,6,1998
1998-06-16,69.31988361841212,69.83943304881821,68.9002475400072,69.81945037841797,7471500,16,1,25,6,1998
1998-06-17,70.43891085407331,71.4780096808568,70.29903216585245,71.27818298339844,12057700,17,2,25,6,1998
1998-06-18,71.09835191929183,71.25821330640659,70.81859449184098,70.9584732055664,3844600,18,3,25,6,1998
1998-06-19,71.24440078692027,71.35465520569575,70.32227292079806,70.60292053222656,3549100,19,4,25,6,1998
1998-06-22,70.72322429604165,71.24442719618254,70.60294670370143,70.94373321533203,5438300,22,0,26,6,1998
1998-06-23,71.2644570102175,71.8858910938509,71.2043182279304,71.78565979003906,5004600,23,1,26,6,1998
1998-06-24,71.94607388372098,72.92834126190496,71.59526410579812,72.7479248046875,8291900,24,2,26,6,1998
1998-06-25,73.06861167779259,73.40939806970549,72.366992635619,72.62759399414062,5854800,25,3,26,6,1998
1998-06-26,72.6877590219289,73.02854553692416,72.56748142840117,72.92831420898438,4833100,26,4,26,6,1998
1998-06-29,73.28911984061516,73.56976745488447,72.9984490972648,73.18888854980469,5953400,29,0,27,6,1998
1998-06-30,73.068607770075,73.24902408555667,72.52735882363001,72.68772888183594,4284800,30,1,27,6,1998
1998-07-01,73.16886086500328,73.73015623602248,72.88821317949368,73.52969360351562,3489500,1,2,27,7,1998
1998-07-02,73.58982075801512,73.69005205842103,73.28912685679741,73.67000579833984,3503900,2,3,27,7,1998
1998-07-06,73.62993875043146,74.4117431640625,73.48961488131819,74.4117431640625,3144400,6,0,28,7,1998
1998-07-07,74.40170879698637,74.49191698493907,73.95066785722288,74.27140808105469,4920700,7,1,28,7,1998
1998-07-08,74.33154228185917,75.01311521540373,74.25135723085393,74.81265258789062,6875000,8,2,28,7,1998
1998-07-09,74.59213292852772,74.87278056652808,74.17116147152716,74.31148529052734,6942500,9,3,28,7,1998
1998-07-10,74.4317623370769,75.01310386893127,73.81032828578432,74.71240997314453,7849700,10,4,28,7,1998
1998-07-13,74.77253727646857,74.95295358625093,74.45179717018881,74.7324447631836,6555100,13,0,29,7,1998
1998-07-14,75.01308384498171,75.79488776533293,75.01308384498171,75.57437896728516,6983600,14,1,29,7,1998
1998-07-15,75.73475297435687,75.87507676229241,75.39396663222767,75.4340591430664,4977500,15,2,29,7,1998
1998-07-16,75.49419735918325,76.07553876210845,75.09327225371759,75.95526123046875,6315600,16,3,29,7,1998
